Make,Model,Type,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (MPG),Fuel Consumption Hwy (MPG),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/m)
CADILLAC,CTS SPORT WAGON AWD,SUV,3.6,6,AS6,X,17.68533834586466,26.135,11.4,25,421.64708
CADILLAC,CTS-V COUPE,MID-SIZE,6.2,8,AS6,Z,11.939847715736041,18.233720930232558,16.6,17,614.76788
CADILLAC,CTS-V COUPE,MID-SIZE,6.2,8,M6,Z,14.084730538922157,18.8172,14.8,19,547.1756
CADILLAC,CTS-V SEDAN,MID-SIZE,6.2,8,AS6,Z,11.939847715736041,18.233720930232558,16.6,17,614.76788
CADILLAC,CTS-V SEDAN,MID-SIZE,6.2,8,M6,Z,14.084730538922157,18.8172,14.8,19,547.1756
CADILLAC,CTS-V SPORT WAGON,SUV,6.2,8,AS6,Z,11.939847715736041,18.233720930232558,16.6,17,614.76788
CADILLAC,CTS-V SPORT WAGON,SUV,6.2,8,M6,Z,14.084730538922157,18.8172,14.8,19,547.1756
CADILLAC,ESCALADE AWD,SUV,6.2,8,A6,Z,13.836176470588235,19.933474576271184,14.7,19,543.95692
CADILLAC,ESCALADE AWD,SUV,6.2,8,A6,E,10.095064377682403,14.609627329192545,20.1,14,518.20748
CADILLAC,ESCALADE ESV AWD,SUV,6.2,8,A6,Z,12.511436170212766,17.553358208955224,16.4,17,606.72118
CADILLAC,ESCALADE ESV AWD,SUV,6.2,8,A6,E,9.152334630350195,13.21432584269663,22.1,13,569.70636
CADILLAC,SRX,SUV,3.6,6,AS6,X,16.448601398601397,24.001530612244895,12.3,23,455.44322
CADILLAC,SRX AWD,SUV,3.6,6,AS6,X,15.892905405405404,22.61682692307692,12.8,22,473.14596
CADILLAC,XTS,FULL-SIZE,3.6,6,AS6,X,17.295220588235296,27.35058139534884,11.4,25,421.64708
CADILLAC,XTS AWD,FULL-SIZE,3.6,6,AS6,X,16.80107142857143,25.8478021978022,11.8,24,436.13114
CADILLAC,XTS Vsport AWD,FULL-SIZE,3.6,6,AS6,Z,15.892905405405404,24.001530612244895,12.6,22,466.7086
CHEVROLET,CAMARO,COMPACT,3.6,6,AS6,X,17.819318181818183,27.036206896551725,11.2,25,415.20972
CHEVROLET,CAMARO,COMPACT,3.6,6,M6,X,16.56443661971831,27.35058139534884,11.7,24,432.91246
CHEVROLET,CAMARO 2LS,COMPACT,3.6,6,AS6,X,18.520866141732284,29.77405063291139,10.5,27,389.46028
CHEVROLET,CAMARO SS,COMPACT,6.2,8,AS6,Z,15.373529411764705,24.001530612244895,12.8,22,473.14596
CHEVROLET,CAMARO SS,COMPACT,6.2,8,M6,Z,15.681000000000001,23.759090909090908,12.7,22,469.92728
CHEVROLET,CAMARO ZL1,COMPACT,6.2,8,AS6,Z,11.939847715736041,18.233720930232558,16.6,17,614.76788
CHEVROLET,CAMARO ZL1,COMPACT,6.2,8,M6,Z,14.084730538922157,18.8172,14.8,19,547.1756
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,AS6,Z,15.786241610738255,27.67235294117647,12.0,24,444.17784
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,M7,Z,17.168978102189783,28.684756097560978,11.2,25,415.20972
CHEVROLET,CRUZE,MID-SIZE,1.4,4,AS6,X,25.8478021978022,37.33571428571429,7.8,36,288.07186
CHEVROLET,CRUZE,MID-SIZE,1.4,4,M6,X,25.8478021978022,37.33571428571429,7.8,36,288.07186
CHEVROLET,CRUZE,MID-SIZE,1.8,4,AS6,X,22.40142857142857,35.10671641791045,8.8,32,325.08668
CHEVROLET,CRUZE,MID-SIZE,1.8,4,M6,X,24.759473684210526,36.18692307692308,8.2,34,304.16526
CHEVROLET,CRUZE DIESEL,MID-SIZE,2.0,4,AS6,D,27.036206896551725,46.12058823529412,7.1,40,308.99328
CHEVROLET,CRUZE ECO,MID-SIZE,1.4,4,A6,X,25.8478021978022,39.2025,7.7,37,284.85318
CHEVROLET,CRUZE ECO,MID-SIZE,1.4,4,M6,X,28.001785714285713,42.002678571428575,7.1,40,262.32242
CHEVROLET,EQUINOX,SUV,2.4,4,A6,X,22.40142857142857,32.22123287671233,9.1,31,336.35206
CHEVROLET,EQUINOX,SUV,3.6,6,A6,X,16.921942446043165,24.501562500000002,12.0,24,444.17784
CHEVROLET,EQUINOX,SUV,3.6,6,A6,E,12.511436170212766,17.955343511450383,16.2,17,416.81906
CHEVROLET,EQUINOX AWD,SUV,2.4,4,A6,X,20.453478260869566,28.684756097560978,10.0,28,370.1482
CHEVROLET,EQUINOX AWD,SUV,3.6,6,A6,X,15.892905405405404,23.759090909090908,12.6,22,466.7086
CHEVROLET,EQUINOX AWD,SUV,3.6,6,A6,E,11.879545454545454,17.295220588235296,17.0,17,437.74048
CHEVROLET,EXPRESS 1500 CARGO,VAN,4.3,6,A4,X,13.755263157894737,18.520866141732284,15.1,19,558.44098
CHEVROLET,EXPRESS 1500 CARGO,VAN,5.3,8,A4,X,13.0675,17.553358208955224,15.9,18,589.0184399999999
CHEVROLET,EXPRESS 1500 CARGO,VAN,5.3,8,A4,E,10.009148936170213,13.288983050847458,20.9,14,537.51956
CHEVROLET,EXPRESS 1500 CARGO AWD,VAN,5.3,8,A4,X,12.85327868852459,16.56443661971831,16.5,17,611.5492
CHEVROLET,EXPRESS 1500 CARGO AWD,VAN,5.3,8,A4,E,9.924683544303798,12.511436170212766,21.5,13,553.61296
CHEVROLET,EXPRESS 1500 CARGO CONV,VAN,5.3,8,A4,X,12.645967741935483,16.921942446043165,16.5,17,611.5492
CHEVROLET,EXPRESS 1500 CARGO CONV,VAN,5.3,8,A4,E,9.841631799163181,12.714324324324325,21.5,13,553.61296
CHEVROLET,EXPRESS 1500 CARGO CONV AWD,VAN,5.3,8,A4,X,12.85327868852459,16.56443661971831,16.5,17,611.5492
CHEVROLET,EXPRESS 1500 CARGO CONV AWD,VAN,5.3,8,A4,E,9.29703557312253,12.187305699481865,22.6,12,582.58108
CHEVROLET,EXPRESS 1500 PASSENGER,VAN,5.3,8,A4,X,12.645967741935483,16.921942446043165,16.5,17,611.5492
CHEVROLET,EXPRESS 1500 PASSENGER,VAN,5.3,8,A4,E,9.841631799163181,12.714324324324325,21.5,13,553.61296
CHEVROLET,EXPRESS 1500 PASSENGER AWD,VAN,5.3,8,A4,X,12.85327868852459,16.56443661971831,16.5,17,611.5492
CHEVROLET,EXPRESS 1500 PASSENGER AWD,VAN,5.3,8,A4,E,9.29703557312253,12.187305699481865,22.6,12,582.58108
CHEVROLET,EXPRESS 2500 PASSENGER,VAN,4.8,8,A6,X,11.147630331753554,16.56443661971831,18.0,16,666.26676
CHEVROLET,EXPRESS 2500 PASSENGER,VAN,6.0,8,A6,X,10.74041095890411,15.681000000000001,18.8,15,695.23488
CHEVROLET,EXPRESS 2500 PASSENGER,VAN,6.0,8,A6,E,7.8405000000000005,11.53014705882353,25.7,11,661.43874
CHEVROLET,EXPRESS 3500 PASSENGER,VAN,4.8,8,A6,X,11.042957746478873,16.448601398601397,18.2,16,674.31346
CHEVROLET,EXPRESS 3500 PASSENGER,VAN,6.0,8,A6,X,10.643212669683257,15.681000000000001,18.9,15,700.0629
CHEVROLET,EXPRESS 3500 PASSENGER,VAN,6.0,8,A6,E,7.788576158940398,11.47390243902439,25.8,11,664.65742
CHEVROLET,IMPALA,FULL-SIZE,2.5,4,AS6,X,20.815486725663717,31.362000000000002,9.6,29,355.66414
CHEVROLET,IMPALA,FULL-SIZE,3.6,6,AS6,X,18.667857142857144,28.684756097560978,10.6,27,392.67896
CHEVROLET,IMPALA,FULL-SIZE,3.6,6,AS6,E,14.084730538922157,20.815486725663717,14.3,20,368.53886
CHEVROLET,IMPALA ECO,FULL-SIZE,2.4,4,AS6,X,23.5215,33.60214285714286,8.7,32,321.868
CHEVROLET,MALIBU,MID-SIZE,2.0,4,AS6,Z,20.453478260869566,29.77405063291139,9.9,29,366.92952
CHEVROLET,MALIBU,MID-SIZE,2.5,4,AS6,X,25.291935483870965,36.75234375,8.0,35,296.11856
CHEVROLET,ORLANDO,SUV,2.4,4,AS6,X,19.279918032786888,27.35058139534884,10.6,27,392.67896
CHEVROLET,ORLANDO,SUV,2.4,4,M6,X,19.933474576271184,28.33915662650602,10.2,28,378.1949
CHEVROLET,SILVERADO,TRUCK,4.3,6,A6,X,17.553358208955224,23.759090909090908,11.8,24,436.13114
CHEVROLET,SILVERADO,TRUCK,4.3,6,A6,E,12.445238095238096,16.56443661971831,16.8,17,432.91246
CHEVROLET,SILVERADO,TRUCK,5.3,8,A6,X,16.110616438356164,22.83640776699029,12.7,22,469.92728
CHEVROLET,SILVERADO,TRUCK,5.3,8,A6,E,12.062307692307693,17.168978102189783,16.9,17,434.5218
CHEVROLET,SILVERADO,TRUCK,6.2,8,A6,Z,14.430368098159509,20.632894736842104,14.1,20,521.42616
CHEVROLET,SILVERADO 4WD,TRUCK,4.3,6,A6,X,16.56443661971831,22.190094339622643,12.6,22,466.7086
CHEVROLET,SILVERADO 4WD,TRUCK,4.3,6,A6,E,11.76075,15.577152317880795,17.8,16,458.6619
CHEVROLET,SILVERADO 4WD,TRUCK,5.3,8,A6,X,15.786241610738255,22.190094339622643,13.0,22,481.19266
CHEVROLET,SILVERADO 4WD,TRUCK,5.3,8,A6,E,11.819849246231156,16.56443661971831,17.3,16,445.78718
CHEVROLET,SILVERADO 4WD,TRUCK,6.2,8,A6,Z,14.342378048780489,20.103846153846156,14.3,20,529.47286
CHEVROLET,SONIC,COMPACT,1.4,4,AS6,X,25.8478021978022,35.10671641791045,8.0,35,296.11856
CHEVROLET,SONIC,COMPACT,1.4,4,M6,X,27.67235294117647,37.93790322580645,7.5,38,278.41582
CHEVROLET,SONIC,COMPACT,1.8,4,AS6,X,24.501562500000002,35.638636363636365,8.3,34,307.38394
CHEVROLET,SONIC,COMPACT,1.8,4,M5,X,26.42865168539326,35.10671641791045,7.9,36,292.89988
CHEVROLET,SONIC RS,COMPACT,1.4,4,AS6,X,25.022872340425533,33.60214285714286,8.3,34,307.38394
CHEVROLET,SONIC RS,COMPACT,1.4,4,M6,X,26.72897727272727,33.60214285714286,8.0,35,296.11856
CHEVROLET,SONIC 5,MID-SIZE,1.4,4,AS6,X,25.8478021978022,35.10671641791045,8.0,35,296.11856
CHEVROLET,SONIC 5,MID-SIZE,1.4,4,M6,X,27.67235294117647,37.93790322580645,7.5,38,276.80648
CHEVROLET,SONIC 5,MID-SIZE,1.8,4,AS6,X,24.501562500000002,35.638636363636365,8.3,34,307.38394
CHEVROLET,SONIC 5,MID-SIZE,1.8,4,M5,X,26.42865168539326,35.10671641791045,7.9,36,292.89988
CHEVROLET,SONIC 5 RS,MID-SIZE,1.4,4,AS6,X,25.022872340425533,33.60214285714286,8.3,34,307.38394
CHEVROLET,SONIC 5 RS,MID-SIZE,1.4,4,M6,X,26.72897727272727,33.60214285714286,8.0,35,296.11856
CHEVROLET,SPARK,COMPACT,1.2,4,AV,X,30.5474025974026,39.2025,6.9,41,255.88506
CHEVROLET,SPARK,COMPACT,1.2,4,M5,X,30.94934210526316,39.2025,6.9,41,255.88506
CHEVROLET,SUBURBAN,SUV,5.3,8,A6,X,14.7009375,21.190540540540542,13.8,20,510.16078
CHEVROLET,SUBURBAN,SUV,5.3,8,A6,E,10.940232558139535,16.110616438356164,18.4,15,473.14596
CHEVROLET,SUBURBAN 4WD,SUV,5.3,8,A6,X,14.7009375,21.190540540540542,13.8,20,510.16078
CHEVROLET,SUBURBAN 4WD,SUV,5.3,8,A6,E,10.940232558139535,16.110616438356164,18.4,15,473.14596
CHEVROLET,TAHOE,SUV,5.3,8,A6,X,14.7009375,21.190540540540542,13.8,20,510.16078
CHEVROLET,TAHOE,SUV,5.3,8,A6,E,10.940232558139535,16.110616438356164,18.4,15,473.14596
CHEVROLET,TAHOE 4WD,SUV,5.3,8,A6,X,14.7009375,21.190540540540542,13.8,20,510.16078
CHEVROLET,TAHOE 4WD,SUV,5.3,8,A6,E,10.940232558139535,16.110616438356164,18.4,15,473.14596
CHEVROLET,TRAVERSE,SUV,3.6,6,A6,X,16.448601398601397,23.759090909090908,12.3,23,455.44322
CHEVROLET,TRAVERSE AWD,SUV,3.6,6,A6,X,16.110616438356164,23.06029411764706,12.6,22,466.7086
CHEVROLET,TRAX,SUV,1.4,4,AS6,X,25.022872340425533,33.12887323943662,8.4,34,310.60262
CHEVROLET,TRAX,SUV,1.4,4,M6,X,25.8478021978022,34.59044117647059,8.1,35,299.33724
CHEVROLET,TRAX AWD,SUV,1.4,4,AS6,X,23.5215,30.15576923076923,9.0,31,333.13338
CHRYSLER,300,FULL-SIZE,3.6,6,A8,X,18.968951612903226,30.5474025974026,10.3,27,381.41358
CHRYSLER,200 CONVERTIBLE,COMPACT,2.4,4,A4,X,20.103846153846156,28.684756097560978,10.1,28,373.36688
CHRYSLER,200 CONVERTIBLE,COMPACT,2.4,4,A6,X,18.233720930232558,29.03888888888889,10.7,26,395.89764
CHRYSLER,200 CONVERTIBLE FFV,COMPACT,3.6,6,A6,X,18.8172,29.03888888888889,10.5,27,389.46028
CHRYSLER,200 CONVERTIBLE FFV,COMPACT,3.6,6,A6,E,13.836176470588235,21.001339285714288,14.4,20,370.1482
CHRYSLER,200 SEDAN,MID-SIZE,2.4,4,A4,X,21.001339285714288,29.401875,9.8,29,362.1015
CHRYSLER,200 SEDAN,MID-SIZE,2.4,4,A6,X,19.60125,30.94934210526316,10.0,28,370.1482
CHRYSLER,200 SEDAN FFV,MID-SIZE,3.6,6,A6,X,18.8172,29.03888888888889,10.5,27,389.46028
CHRYSLER,200 SEDAN FFV,MID-SIZE,3.6,6,A6,E,13.836176470588235,21.001339285714288,14.4,20,370.1482
CHRYSLER,300 (MDS),FULL-SIZE,5.7,8,A5,X,14.887025316455695,25.56684782608696,12.8,22,473.14596
CHRYSLER,300 AWD,FULL-SIZE,3.6,6,A8,X,18.376171875,27.35058139534884,10.9,26,403.94434
CHRYSLER,300 AWD (MDS),FULL-SIZE,5.7,8,A5,X,14.609627329192545,23.5215,13.4,21,495.67672
CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6,A8,X,18.376171875,27.35058139534884,10.9,26,403.94434
CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6,A8,E,13.596242774566473,20.103846153846156,14.8,19,381.41358
CHRYSLER,300 FFV,FULL-SIZE,3.6,6,A8,X,18.968951612903226,30.5474025974026,10.3,27,381.41358
CHRYSLER,300 FFV,FULL-SIZE,3.6,6,A8,E,14.000892857142857,22.83640776699029,13.9,20,357.27348
CHRYSLER,300 SRT (MDS),FULL-SIZE,6.4,8,A5,Z,14.084730538922157,22.83640776699029,13.8,20,510.16078
CHRYSLER,TOWN & COUNTRY FFV,VAN,3.6,6,A6,X,16.681914893617023,24.759473684210526,12.0,24,444.17784
CHRYSLER,TOWN & COUNTRY FFV,VAN,3.6,6,A6,E,11.939847715736041,17.68533834586466,16.8,17,432.91246
DODGE,AVENGER,MID-SIZE,2.4,4,A4,X,21.001339285714288,29.401875,9.8,29,362.1015
DODGE,AVENGER,MID-SIZE,2.4,4,A6,X,19.60125,30.94934210526316,10.0,28,370.1482
DODGE,AVENGER FFV,MID-SIZE,3.6,6,A6,X,18.8172,29.03888888888889,10.5,27,389.46028
DODGE,AVENGER FFV,MID-SIZE,3.6,6,A6,E,13.836176470588235,21.001339285714288,14.4,20,370.1482
DODGE,CHALLENGER,MID-SIZE,3.6,6,A5,X,17.819318181818183,27.036206896551725,11.2,25,415.20972
DODGE,CHALLENGER,MID-SIZE,5.7,8,M6,X,15.077884615384615,23.5215,13.1,22,484.41134
DODGE,CHALLENGER (MDS),MID-SIZE,5.7,8,A5,X,14.887025316455695,25.56684782608696,12.8,22,473.14596
DODGE,CHALLENGER SRT,MID-SIZE,6.4,8,M6,Z,14.000892857142857,22.61682692307692,13.9,20,514.9888
DODGE,CHALLENGER SRT (MDS),MID-SIZE,6.4,8,A5,Z,14.084730538922157,22.83640776699029,13.8,20,510.16078
DODGE,CHARGER,FULL-SIZE,3.6,6,A5,X,17.819318181818183,27.036206896551725,11.2,25,415.20972
DODGE,CHARGER,FULL-SIZE,3.6,6,A8,X,18.968951612903226,30.5474025974026,10.3,27,381.41358
DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A5,X,14.887025316455695,25.56684782608696,12.8,22,473.14596
DODGE,CHARGER AWD,FULL-SIZE,3.6,6,A8,X,18.376171875,27.35058139534884,10.9,26,403.94434
DODGE,CHARGER AWD (MDS),FULL-SIZE,5.7,8,A5,X,14.609627329192545,23.5215,13.4,21,495.67672
DODGE,CHARGER AWD FFV,FULL-SIZE,3.6,6,A8,X,18.376171875,27.35058139534884,10.9,26,403.94434
DODGE,CHARGER AWD FFV,FULL-SIZE,3.6,6,A8,E,13.596242774566473,20.103846153846156,14.8,19,381.41358
DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A5,X,17.819318181818183,27.036206896551725,11.2,25,415.20972
DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A5,E,12.85327868852459,18.667857142857144,15.7,18,403.94434
DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A8,X,19.123170731707315,30.94934210526316,10.2,28,378.1949
DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A8,E,14.000892857142857,22.83640776699029,13.9,20,357.27348
DODGE,CHARGER SRT (MDS),FULL-SIZE,6.4,8,A5,Z,14.084730538922157,22.83640776699029,13.8,20,510.16078
DODGE,DART,MID-SIZE,2.0,4,M6,X,25.022872340425533,36.18692307692308,8.1,35,299.33724
DODGE,DART,MID-SIZE,2.4,4,A6,X,23.28861386138614,34.59044117647059,8.6,33,318.64932
DODGE,DART,MID-SIZE,2.4,4,M6,X,22.40142857142857,35.10671641791045,8.8,32,325.08668
DODGE,DART FFV,MID-SIZE,2.0,4,A6,X,23.759090909090908,33.60214285714286,8.6,33,318.64932
DODGE,DART FFV,MID-SIZE,2.0,4,A6,E,16.56443661971831,24.001530612244895,12.2,23,313.8213
DODGE,DART GT,MID-SIZE,2.4,4,A6,X,22.190094339622643,31.362000000000002,9.2,31,341.18008
DODGE,DART GT,MID-SIZE,2.4,4,M6,X,23.06029411764706,33.60214285714286,8.8,32,325.08668
DODGE,DART TURBO AERO,MID-SIZE,1.4,4,AM6,X,28.001785714285713,39.86694915254237,7.3,39,270.36912
DODGE,DART TURBO AERO,MID-SIZE,1.4,4,M6,X,27.67235294117647,40.55431034482759,7.3,39,270.36912
DODGE,DURANGO AWD (MDS),SUV,5.7,8,A8,X,13.596242774566473,21.779166666666665,14.4,20,532.69154
DODGE,DURANGO AWD FFV,SUV,3.6,6,A8,X,16.921942446043165,24.001530612244895,12.1,23,447.39652
DODGE,DURANGO AWD FFV,SUV,3.6,6,A8,E,13.288983050847458,18.09346153846154,15.6,18,402.335
DODGE,GRAND CARAVAN FFV,VAN,3.6,6,A6,X,17.168978102189783,25.022872340425533,11.8,24,436.13114
DODGE,GRAND CARAVAN FFV,VAN,3.6,6,A6,E,12.250781250000001,17.955343511450383,16.5,17,424.86576
DODGE,JOURNEY,SUV,2.4,4,A4,X,18.520866141732284,25.8478021978022,11.1,25,410.3817
DODGE,JOURNEY AWD,SUV,3.6,6,A6,X,16.221724137931034,23.759090909090908,12.4,23,458.6619
DODGE,JOURNEY FFV,SUV,3.6,6,A6,X,16.56443661971831,25.022872340425533,12.0,24,444.17784
DODGE,JOURNEY FFV,SUV,3.6,6,A6,E,12.445238095238096,18.233720930232558,16.2,17,416.81906
FIAT,500 ABARTH CABRIO,COMPACT,1.4,4,M5,X,27.67235294117647,34.08913043478261,7.8,36,288.07186
FIAT,500 ABARTH HATCHBACK,COMPACT,1.4,4,M5,X,27.67235294117647,34.08913043478261,7.8,36,288.07186
FIAT,500 CABRIO,COMPACT,1.4,4,A6,X,27.036206896551725,34.08913043478261,7.9,36,292.89988
FIAT,500 CABRIO,COMPACT,1.4,4,M5,X,29.77405063291139,37.33571428571429,7.2,39,267.15044
FIAT,500 CABRIO TURBO,COMPACT,1.4,4,M5,X,27.67235294117647,34.08913043478261,7.8,36,288.07186
FIAT,500 HATCHBACK,COMPACT,1.4,4,A6,X,27.036206896551725,34.08913043478261,7.9,36,292.89988
FIAT,500 HATCHBACK,COMPACT,1.4,4,M5,X,30.94934210526316,39.86694915254237,6.8,42,251.05704
FIAT,500 HATCHBACK TURBO,COMPACT,1.4,4,M5,X,27.67235294117647,34.08913043478261,7.8,36,288.07186
FIAT,500L TURBO,SUV,1.4,4,AM6,X,23.5215,32.66875,8.7,32,321.868
FIAT,500L TURBO,SUV,1.4,4,M6,X,25.291935483870965,32.66875,8.4,34,310.60262
FORD,C-MAX HYBRID,FULL-SIZE,2.0,4,AV,X,42.002678571428575,36.75234375,6.0,47,222.08892
FORD,E150 VAN FFV,VAN,4.6,8,A4,X,13.288983050847458,16.334375,16.2,17,600.28382
FORD,E150 VAN FFV,VAN,4.6,8,A4,E,9.759958506224066,12.250781250000001,21.9,13,563.269
FORD,E150 VAN FFV,VAN,5.4,8,A4,X,12.187305699481865,16.001020408163267,17.2,16,637.29864
FORD,E150 VAN FFV,VAN,5.4,8,A4,E,9.446385542168676,12.000765306122448,22.5,13,579.3624
FORD,E150 WAGON FFV,VAN,4.6,8,A4,X,12.645967741935483,16.110616438356164,16.8,17,621.20524
FORD,E150 WAGON FFV,VAN,4.6,8,A4,E,9.224117647058824,11.76075,23.0,12,592.23712
FORD,E350 WAGON,VAN,6.8,10,A5,X,9.841631799163181,13.21432584269663,21.2,13,785.35792
FORD,E350 WAGON FFV,VAN,5.4,8,A4,X,11.418203883495146,15.175161290322581,18.3,15,677.53214
FORD,E350 WAGON FFV,VAN,5.4,8,A4,E,8.809550561797753,11.47390243902439,23.9,12,614.76788
FORD,EDGE,SUV,2.0,4,A6,X,20.815486725663717,29.77405063291139,9.8,29,362.1015
FORD,EDGE,SUV,3.5,6,AS6,X,18.667857142857144,27.036206896551725,10.8,26,399.11632
FORD,EDGE AWD,SUV,3.5,6,AS6,X,17.68533834586466,25.291935483870965,11.5,25,424.86576
FORD,EDGE AWD,SUV,3.7,6,AS6,X,17.168978102189783,22.61682692307692,12.2,23,452.22454
FORD,ESCAPE,SUV,1.6,4,AS6,X,22.61682692307692,31.78581081081081,9.1,31,336.35206
FORD,ESCAPE,SUV,2.0,4,AS6,X,21.579357798165137,29.401875,9.6,29,355.66414
FORD,ESCAPE,SUV,2.5,4,AS6,X,21.579357798165137,31.362000000000002,9.4,30,347.61744
FORD,ESCAPE AWD,SUV,1.6,4,AS6,X,22.40142857142857,29.77405063291139,9.3,30,344.39876
FORD,ESCAPE AWD,SUV,2.0,4,AS6,X,21.001339285714288,27.67235294117647,10.0,28,370.1482
FORD,EXPEDITION 4X4 FFV,SUV,5.4,8,A6,X,12.9239010989011,17.68533834586466,16.0,18,592.23712
FORD,EXPEDITION 4X4 FFV,SUV,5.4,8,A6,E,9.60061224489796,13.0675,21.6,13,556.83164
FORD,EXPLORER,SUV,2.0,4,A6,X,19.933474576271184,28.33915662650602,10.2,28,378.1949
FORD,EXPLORER AWD,SUV,3.5,6,AS6,X,15.892905405405404,21.982710280373833,13.0,22,481.19266
FORD,EXPLORER FFV,SUV,3.5,6,AS6,X,17.168978102189783,24.24896907216495,11.9,24,440.95916
FORD,EXPLORER FFV,SUV,3.5,6,AS6,E,12.85327868852459,18.233720930232558,15.9,18,408.77236
FORD,EXPLORER FFV AWD,SUV,3.5,6,AS6,X,16.448601398601397,22.83640776699029,12.5,23,463.48992
FORD,EXPLORER FFV AWD,SUV,3.5,6,AS6,E,12.445238095238096,16.921942446043165,16.7,17,429.69378
FORD,F-150,TRUCK,3.5,6,A6,X,16.221724137931034,22.190094339622643,12.7,22,469.92728
FORD,F-150,TRUCK,3.5,6,AS6,X,16.110616438356164,22.190094339622643,12.8,22,473.14596
FORD,F-150,TRUCK,6.2,8,AS6,X,12.85327868852459,18.233720930232558,15.9,18,589.0184399999999
FORD,F-150 4X4,TRUCK,3.5,6,A6,X,14.793396226415094,20.815486725663717,13.8,20,510.16078
FORD,F-150 4X4,TRUCK,3.5,6,AS6,X,15.2737012987013,21.383181818181818,13.4,21,495.67672
FORD,F-150 4X4,TRUCK,6.2,8,AS6,X,11.702238805970149,16.334375,17.5,16,646.95468
FORD,F-150 FFV,TRUCK,3.7,6,A6,X,16.80107142857143,22.83640776699029,12.3,23,455.44322
FORD,F-150 FFV,TRUCK,3.7,6,A6,E,12.511436170212766,17.168978102189783,16.5,17,424.86576
FORD,F-150 FFV,TRUCK,3.7,6,AS6,X,16.80107142857143,22.83640776699029,12.3,23,455.44322
FORD,F-150 FFV,TRUCK,3.7,6,AS6,E,12.511436170212766,17.168978102189783,16.5,17,424.86576
FORD,F-150 FFV,TRUCK,5.0,8,A6,X,14.342378048780489,19.123170731707315,14.6,19,540.73824
FORD,F-150 FFV,TRUCK,5.0,8,A6,E,10.643212669683257,14.084730538922157,19.7,14,506.9421
FORD,F-150 FFV,TRUCK,5.0,8,AS6,X,14.342378048780489,19.123170731707315,14.6,19,540.73824
FORD,F-150 FFV,TRUCK,5.0,8,AS6,E,10.643212669683257,14.084730538922157,19.7,14,506.9421
FORD,F-150 FFV 4X4,TRUCK,3.7,6,A6,X,15.681000000000001,20.632894736842104,13.4,21,495.67672
FORD,F-150 FFV 4X4,TRUCK,3.7,6,A6,E,11.64430693069307,15.373529411764705,18.0,16,463.48992
FORD,F-150 FFV 4X4,TRUCK,3.7,6,AS6,X,15.681000000000001,20.632894736842104,13.4,21,495.67672
FORD,F-150 FFV 4X4,TRUCK,3.7,6,AS6,E,11.64430693069307,15.373529411764705,18.0,16,463.48992
FORD,F-150 FFV 4X4,TRUCK,5.0,8,A6,X,14.000892857142857,18.667857142857144,14.9,19,552.00362
FORD,F-150 FFV 4X4,TRUCK,5.0,8,A6,E,10.500669642857144,13.836176470588235,20.0,14,514.9888
FORD,F-150 FFV 4X4,TRUCK,5.0,8,AS6,X,14.084730538922157,18.8172,14.8,19,547.1756
FORD,F-150 FFV 4X4,TRUCK,5.0,8,AS6,E,10.500669642857144,13.918047337278107,19.9,14,511.77012
FORD,F-150 RAPTOR 4X4,TRUCK,6.2,8,AS6,X,11.53014705882353,15.681000000000001,18.0,16,666.26676
FORD,FIESTA,COMPACT,1.6,4,AS6,X,27.67235294117647,36.18692307692308,7.6,37,281.6345
FORD,FIESTA,COMPACT,1.6,4,M5,X,27.35058139534884,36.75234375,7.6,37,281.6345
FORD,FIESTA SFE,COMPACT,1.0,4,M5,X,31.362000000000002,42.766363636363636,6.6,43,244.61968
FORD,FIESTA SFE,COMPACT,1.6,4,AS6,X,29.401875,40.55431034482759,7.0,40,259.10374
FORD,FIESTA ST,COMPACT,1.6,4,M6,X,26.42865168539326,34.59044117647059,8.0,35,296.11856
FORD,FLEX,SUV,3.5,6,AS6,X,17.819318181818183,25.022872340425533,11.5,25,424.86576
FORD,FLEX AWD,SUV,3.5,6,AS6,X,17.168978102189783,23.06029411764706,12.1,23,447.39652
FORD,FLEX AWD (EcoBoost),SUV,3.5,6,AS6,X,15.892905405405404,22.61682692307692,12.8,22,473.14596
FORD,FOCUS,COMPACT,2.0,4,M6,X,23.06029411764706,31.78581081081081,8.9,32,329.9147
FORD,FOCUS FFV,COMPACT,2.0,4,A6,X,26.72897727272727,36.75234375,7.7,37,284.85318
FORD,FOCUS FFV,COMPACT,2.0,4,A6,E,20.103846153846156,27.67235294117647,10.3,27,265.5411
FORD,FOCUS FFV,COMPACT,2.0,4,AS6,X,26.42865168539326,36.75234375,7.8,36,288.07186
